Year Month Tmax Tmin PAR Prec CO2 O3
1200-1948 1 2.81977306364488 -3.8510057441316 101.068454740445 422.018516379746 304.8328305881 0
1200-1948 2 7.77221824915395 -1.31840241701406 245.024713005111 44.4506380653776 304.89121413196 0
1200-1948 3 8.82983668305737 0.305793985361533 254.655121940131 241.941033420855 304.949671530281 0
1200-1948 4 9.14510962620318 0.0607028908541821 344.823517192169 158.92010420492 305.008203090867 0
1200-1948 5 15.8736538531348 4.01606630715336 484.865214925447 49.7192113561307 305.066809122567 0
1200-1948 6 24.3422704910075 8.74161298625053 689.127140510264 18.4479885055536 305.125489932601 0
1200-1948 7 31.1192997154542 13.4100147890132 729.084463009416 7.36030518317081 305.184245830169 0
1200-1948 8 25.280064058482 8.76136446550035 640.689853591143 11.0382204469667 305.243077122141 0
1200-1948 9 24.3823093684703 9.14394050384127 480.762374655037 12.5205213856895 305.301984118181 0
1200-1948 10 20.459012220465 8.2708773141971 315.628173156083 25.766955688015 305.360967125045 0
1200-1948 11 8.56337904691816 2.65629369327494 107.670749940421 327.298734023037 305.420026452048 0
1200-1948 12 2.67654934626071 -4.90438627835558 129.66642572911 211.053989536511 305.479162406758 0
1949 1 -0.564840210346075 -7.83214834521027 105.153080838847 336.736871048331 305.538375297212 0
1949 2 3.18178183048597 -3.50484975477413 149.426653433426 44.4506380653776 305.59766543156 0
1949 3 6.61628251154512 -1.17071985379055 230.153735197028 297.669068975981 305.657033118303 0
1949 4 7.74254944666303 -0.178004110710949 270.570398591659 317.243679848589 305.716478665709 0
1949 5 10.9151796334264 0.383140336805275 441.554023480289 126.228836951525 305.77600238123 0
1949 6 18.9860159702458 3.33549349121645 709.301022264434 6.98929833848325 305.835604573949 0
1949 7 28.3994030400145 12.2086893786898 670.541194172807 21.4578839876928 305.895285550854 0
1949 8 28.1843597919962 13.0014682340049 583.650178138456 22.3114532421347 305.955045621144 0
1949 9 22.5668129726162 8.54674779233854 467.880314596971 11.0374815183659 306.014885092853 0
1949 10 18.2113380220264 6.06333532049025 317.503961692839 13.7082035921564 306.074804274016 0
1949 11 6.54190215475097 0.582173979387091 90.1715154435479 373.674798794952 306.134803472436 0
1949 12 4.79925579513995 -1.270331059336 90.653515773792 305.375926607329 306.194882996497 0
1950 1 6.65627223082838 -0.217841301743244 123.330881492142 268.126220724083 306.25504315435 0
1950 2 2.80870248512146 -5.02792484159147 179.09804962759 190.530445836534 306.315284254262 0
1950 3 7.96004036139487 -0.247323833201148 233.144141227488 193.542652289609 306.375606604386 0
1950 4 13.0770923147105 3.04148039324328 367.856812677106 119.656968797536 306.436010512523 0
1950 5 18.5954590971209 6.10023240973438 473.600780429741 57.6406129057208 306.496496287175 0
1950 6 20.2008686765705 6.19114129769459 574.509973521223 34.3698586150509 306.557064236724 0
1950 7 29.8250118246832 12.4556967046102 683.452969902456 4.5870829466221 306.61771466909 0
1950 8 26.1497207015418 9.72062154967155 636.939010290949 14.6954158664643 306.678447892074 0
1950 9 23.7224539379414 8.28636178095948 514.617582191791 17.8233272085433 306.739264214528 0
1950 10 12.4441584182424 2.63263854768685 228.427324363479 113.904819436716 306.80016394367 0
1950 11 6.8646506191633 -0.924221729307893 151.50223793282 116.028355933313 306.86114738835 0
1950 12 5.81328118728788 -0.398178757626504 74.8287723868514 454.38430053018 306.922214856721 0
1951 1 7.80854095161593 2.23090813325035 90.946255226144 403.138982196581 306.983366657281 0
1951 2 6.05494843674259 -1.14616957043151 167.371051528872 205.963098403586 307.044603096903 0
1951 3 5.42654677854576 -2.35982397138152 224.105584456781 380.923375955677 307.105924485018 0
1951 4 12.745574422584 1.33112577518408 439.857098071867 94.2437338453896 307.167331128963 0
1951 5 15.8631853768737 4.02482150832863 459.376078701216 60.6844871512712 307.22882333782 0
1951 6 21.7475832661274 6.19130569145104 650.747923279794 18.6543110929089 307.290401419043 0
1951 7 29.7313501955534 12.2263001599023 704.46668990323 7.5533739946783 307.352065680665 0
1951 8 27.9319881963907 9.94225141230691 687.436474100318 3.39570499888726 307.413816430955 0
1951 9 24.9423295946171 9.7305792027415 484.857803689125 9.4282610622453 307.475653978763 0
1951 10 15.022451855857 3.42827966540895 301.519207044183 41.8113356319814 307.537578631192 0
1951 11 8.58313096441152 1.36799416864361 158.898163774372 234.49283498566 307.599590697442 0
1951 12 5.6597377604324 -0.233872505388657 99.9733938560898 364.739700142608 307.661690484965 0
1952 1 7.10672322423388 0.517291134233105 127.336135972293 312.830128005722 307.723878301797 0
1952 2 6.11585622593897 -0.553494229113665 140.153605728245 218.157506756946 307.78615445632 0
1952 3 10.4373782202656 1.63343158335761 239.813937569612 273.379400088515 307.848519257153 0
1952 4 13.0158063177865 1.23662907842352 424.645283704871 60.1948206581232 307.910973012447 0
1952 5 21.0614406067011 6.59133990316975 574.965505737625 15.248750815705 307.973516029189 0
1952 6 23.2431763787791 7.88139746990255 671.924654619146 12.3952547102782 308.036148616811 0
1952 7 27.8598551963738 11.0883732270743 675.601734868807 12.3456425667433 308.09887108265 0
1952 8 27.8611314484918 10.2527628789036 633.889103123308 1.26491566070864 308.161683735671 0
