Year Month Tmax Tmin PAR Prec CO2 O3
1200-1948 1 3.0807258481818 -3.21508588498083 84.2224875675794 245.182318583444 304.8328305881 0
1200-1948 2 8.61602536292393 -1.43950913800397 247.959049048413 8.84083855442651 304.89121413196 0
1200-1948 3 9.70931694159392 0.734244241334878 255.745016474727 86.0309792430486 304.949671530281 0
1200-1948 4 9.40706433025715 0.436890637095907 285.1715790252 117.394280375106 305.008203090867 0
1200-1948 5 14.957228879161 3.15616393305215 446.648508474329 59.7248715607393 305.066809122567 0
1200-1948 6 21.8856472892303 6.28336893833052 642.825644834736 43.5760080396516 305.125489932601 0
1200-1948 7 30.7464617359146 10.782170875012 714.69289032816 16.4648478552403 305.184245830169 0
1200-1948 8 23.4671640548707 6.45458875207278 601.634707794327 14.0950443440178 305.243077122141 0
1200-1948 9 23.7407136720951 7.24286296682936 453.150501454452 12.6907728331799 305.301984118181 0
1200-1948 10 20.5362526617354 7.04939157907199 301.818475842609 20.7292054179735 305.360967125045 0
1200-1948 11 8.9311402828235 3.46833919793013 85.5429804530523 190.572439072825 305.420026452048 0
1200-1948 12 3.42963829602264 -4.10595244367934 114.281244544173 153.514993131954 305.479162406758 0
1949 1 -0.326257196124635 -7.48532755095678 82.3101670842572 204.964233436856 305.538375297212 0
1949 2 3.81776634839399 -2.67213294569742 123.025337943214 8.84083855442651 305.59766543156 0
1949 3 7.1043877032127 -0.558126656951376 202.132221549789 141.96925670512 305.657033118303 0
1949 4 8.4960667464022 0.35201609932472 246.522911545516 153.40420045453 305.716478665709 0
1949 5 10.630494529636 0.649704862236405 352.226323331574 109.701388452672 305.77600238123 0
1949 6 17.3205459903787 2.74373859331109 589.619072862502 25.7927277675326 305.835604573949 0
1949 7 27.3824492594701 10.6943561911557 633.052893193605 36.3404947605283 305.895285550854 0
1949 8 26.4115410283121 10.2015503810918 568.696885002579 61.5960659873144 305.955045621144 0
1949 9 22.1793128897818 6.75754722699359 459.4319810212 12.5135435640588 306.014885092853 0
1949 10 17.5359690555011 4.92617231685332 281.480374173596 29.6412110607421 306.074804274016 0
1949 11 7.39750851464897 1.01726721807054 77.6431903216981 249.604419128735 306.134803472436 0
1949 12 5.25985085459962 -0.091509982116431 68.2931195803447 170.14488833901 306.194882996497 0
1950 1 7.73509529438826 0.620896142252234 105.224484421666 99.2095461089944 306.25504315435 0
1950 2 2.35839096077475 -4.49924970070953 151.396808346311 112.325127392557 306.315284254262 0
1950 3 8.98363830925708 0.719756769415573 229.784809618539 74.8523518974201 306.375606604386 0
1950 4 12.6339220268604 2.92657171049637 311.190166307361 63.8038774087425 306.436010512523 0
1950 5 17.7295472399252 5.11072336523271 452.045005767446 47.6315773085254 306.496496287175 0
1950 6 18.3276074377676 4.52055033922707 535.715492790327 59.6663781212523 306.557064236724 0
1950 7 28.1724108867243 9.66138270074154 640.131526728329 19.1050312157937 306.61771466909 0
1950 8 24.6336030507043 7.91314109518329 565.787165867787 21.2453825757952 306.678447892074 0
1950 9 23.0855483081163 6.57821558652265 474.697749493572 22.717348384165 306.739264214528 0
1950 10 11.607776309562 2.41050490032263 175.666286627265 153.211287967182 306.80016394367 0
1950 11 6.15319554042457 -0.547557210643237 104.102337025502 117.241159844903 306.86114738835 0
1950 12 5.93647939219294 0.122261645410778 55.161048215434 298.636164486118 306.922214856721 0
1951 1 8.76856533141661 3.18848792714856 81.4651409254604 162.755233676241 306.983366657281 0
1951 2 6.7832868389801 -1.13244831877321 147.873573403176 104.209939625373 307.044603096903 0
1951 3 5.24393078946349 -1.81333331500506 179.034960529845 183.863792336945 307.105924485018 0
1951 4 12.9987382266044 1.01156042056902 399.902385067724 79.1972041057476 307.167331128963 0
1951 5 14.3045107202033 3.16477016431049 398.804864255432 80.3105098746479 307.22882333782 0
1951 6 18.922297404866 4.48986909395261 581.172596349847 39.5466941925147 307.290401419043 0
